,EffectiveLength,Length,Name,NumReads,TPM,Unnamed: 0,count,deviation,mean,std
65174,1571.991,1771,ENST00000548100,225.83642000000003,4.421168,,313,4.568353648074314,223.10254035214996,19.678305703356454
62188,334.006,533,ENST00000535452,85.0,7.831722,,124,4.568110616694939,84.66,8.611875521627097
29965,5399.991,5599,ENST00000226951,1397.345256,7.963495,,1592,4.564828574006406,1367.3697637164003,49.20890952241145
78303,237.00900000000001,436,ENST00000590297,28.0,3.635678,,52,4.563764058538956,28.425,5.165692112389198
22291,724.998,924,ENST00000428740,541.707227,22.994329,,691,4.562749595045572,537.8967493970505,33.55504119033741
2073,4985.991,5185,ENST00000245663,259.0,1.598606,,336,4.562260372654455,260.62222934457003,16.52202296634223
92134,2522.991,2722,ENST00000442325,4598.8404869999995,56.095202,,4927,4.561190729655759,4595.640591053298,72.64756695927747
22605,5126.991,5326,ENST00000295087,521.6196769999999,3.13101,,626,4.560701423653656,521.7866407544302,22.850291997866126
9282,3126.991,3326,ENST00000420578,379.695992,3.736822,,473,4.560169418779589,378.40663947396,20.743387326025147
29767,2810.991,3010,ENST00000338806,336.0,3.678518,,419,4.559888437274979,335.785,18.249349988424242
22242,3940.991,4140,ENST00000259234,151.940309,1.186481,,287,4.55843439184966,132.86337720970997,33.81350032499789
33400,2071.991,2271,ENST00000441476,1803.0,26.779405999999998,,1998,4.558249895265565,1804.41,42.47024723262157
73301,1103.991,1303,ENST00000415050,662.0,18.453791,,793,4.557654201846838,659.670757634245,29.25391801592314
1134,1841.991,2041,ENST00000536724,259.54764700000004,4.336334,,341,4.557386637591195,259.7423950591899,17.82986860727682
89605,791.998,991,ENST00000599157,200.124214,7.7762199999999995,,268,4.55707962735194,200.8000852313951,14.746267404516237
49230,1573.991,1773,ENST00000337852,387.782539,7.581919,,499,4.555895670229908,383.4238172455399,25.36848758624617
42870,3103.991,3303,ENST00000337352,392.94372200000004,3.895857,,565,4.555258948917218,394.0280232956401,37.532877630370464
54011,594.998,794,ENST00000464544,454.54317000000003,23.509983,,553,4.554853142248936,454.0830969578199,21.71681499995417
86631,340.005,539,ENST00000598492,110.0,9.956344999999999,,162,4.553600480759023,110.235,11.367927471619442
47742,9146.991,9346,ENST00000560295,977.0,3.2870730000000004,,1114,4.553224352526776,977.55,29.967774358467135
43830,4060.991,4260,ENST00000421699,729.6794259999999,5.529592,,935,4.551945103937498,733.2079133353601,44.33095787778435
12584,4373.991,4573,ENST00000366991,2022.139745,14.227426000000001,,2279,4.551607344296717,2022.4329655763993,56.36844635666693
89384,5919.991,6119,ENST00000253048,1020.962393,5.307399,,1277,4.550311163289269,1014.0277051734655,57.79215648989608
17351,4146.991,4346,ENST00000315691,450.59377800000004,3.343837,,610,4.550012225656296,446.1494785016599,36.01100686596643
56600,1308.991,1508,ENST00000533261,450.31525999999997,10.587005,,557,4.549436521197249,449.9012667398651,23.541098498930225
68293,684.998,884,ENST00000559566,186.64373899999998,8.385269000000001,,250,4.5480424321253325,185.39285714638993,14.205483747744784
38380,387.005,586,ENST00000375633,1674.251808,133.13661499999998,,1917,4.546586705558609,1674.3393144108004,53.37205717258734
83371,1926.991,2126,ENST00000268797,232.0,3.705112,,308,4.546028873585618,233.305,16.430823929432137
29921,2599.991,2799,ENST00000389737,174.54024099999998,2.065936,,238,4.545979812496696,174.63887100562508,13.937837739665717
80320,4520.991,4720,ENST00000382745,319.07691800000003,2.171975,,478,4.545944701157204,305.84718243781003,37.869536230470906
44228,4070.991,4270,ENST00000393061,15.330820999999998,0.11589300000000001,,62,4.545274637255658,14.539175000598854,10.441794784056658
8177,1837.991,2037,ENST00000371370,689.529463,11.545228999999999,,892,4.54499437167454,692.3316206653694,43.93149100007918
61076,3449.991,3649,ENST00000298125,707.0,6.306589,,825,4.544918171691373,704.83,26.440520040271522
20671,2108.991,2308,ENST00000546106,34.270364,0.500077,,97,4.544531485486379,30.7730388358691,14.572890819578719
85155,426.00300000000004,625,ENST00000600621,170.870813,12.343785,,230,4.543986543467183,168.91542398585005,13.44294826356171
30584,4231.991,4431,ENST00000381431,362.53882799999997,2.636349,,493,4.543623088295042,361.2948226291654,28.98681840712626
49033,1392.991,1592,ENST00000542215,1354.0,29.913240999999996,,1525,4.543499473592243,1355.045,37.40618899326686
26353,8447.991,8647,ENST00000284037,2498.771975,9.102616000000001,,2998,4.540550799540433,2494.3742606331507,110.91732294192661
69524,285.007,484,ENST00000457294,35.076726,3.787531,,72,4.540011193286372,33.931167904884006,8.385184633776015
84839,696.998,896,ENST00000589385,289.199343,12.769053,,373,4.539797544593948,291.98038270922507,17.846526523468913
48420,388.005,587,ENST00000447472,191.933681,15.223244000000001,,262,4.539700042892252,192.58507836625498,15.290640566093577
59725,577.998,777,ENST00000461421,255.675232,13.613036,,356,4.539392633296847,255.8184665207852,22.069369532913804
11432,1167.991,1367,ENST00000367818,720.811501,18.992203,,829,4.5390154238823115,716.6824057885347,24.74492455357154
12571,5274.991,5474,ENST00000367001,385.0,2.246115,,474,4.538723996544253,384.75,19.664117066372444
51089,3464.991,3664,ENST00000218104,61.745596,0.548399,,97,4.537164385933339,61.60073654165753,7.802067645618375
38654,310.007,509,ENST00000374231,416.73564,41.369690999999996,,525,4.536375219075864,416.6764128878299,23.878886088756445
12364,1241.991,1441,ENST00000446390,1032.0,25.571393,,1167,4.536022925140538,1028.97,30.42974038666778
49874,1986.991,2186,ENST00000373383,762.75067,11.813533,,977,4.532696660797077,758.8468521688251,48.12877722834701
66049,383.005,582,ENST00000550322,355.0,28.524446,,440,4.532480045036,354.555,18.85171013462704
74077,352.005,551,ENST00000429431,184.0,16.086504,,244,4.532260553135053,184.29,13.17444116461871
40196,2840.991,3040,ENST00000368876,4294.0,46.514167,,4589,4.530800274961734,4290.78,65.82060163808896
3271,1202.991,1402,ENST00000253413,1465.922507,37.500907,,1731,4.530152006129036,1460.8182257800502,59.64077449374974
78236,5092.991,5292,ENST00000393043,7496.233549,45.296354,,7937,4.529560204712875,7493.296270814046,97.95735328217813
37292,614.998,814,ENST00000495548,487.135364,24.376352,,612,4.529527918338057,489.79457534645485,26.97972655357513
7235,722.998,922,ENST00000373337,691.0,29.412631,,810,4.529273506835219,692.625,25.914752072902417
84052,2625.991,2825,ENST00000398040,472.548725,5.537917,,651,4.528732946339051,468.84924654555005,40.221129312051275
846,1943.991,2143,ENST00000217426,2240.208128,35.463958,,2859,4.527642428846129,2252.6977172197,133.91125564984523
3328,4280.991,4480,ENST00000263196,870.6514599999999,6.258829,,1286,4.527473555309435,872.5061080932296,91.32994082800549
2514,4084.991,4284,ENST00000404220,967.0353060000001,7.285247,,1138,4.525880377875713,969.7195975246651,37.181805179375885
34507,375.005,574,ENST00000455023,240.93725099999997,19.772437,,327,4.525449159619985,241.273036250545,18.94330501254681
54448,383.005,582,ENST00000527739,80.05236500000001,6.432252,,161,4.524741474003348,80.3352454289125,17.827483632941767
42132,3343.991,3543,ENST00000378395,588.120246,5.412452,,710,4.524650454585726,591.8721500141902,26.107618957855056
42437,3446.991,3646,ENST00000394264,443.0,3.9550919999999996,,534,4.524481846480813,444.135,19.86194288079593
21223,360.005,559,ENST00000456023,225.818753,19.30386,,302,4.524433311130792,226.62191846224493,16.660226011578853
2095,294.007,493,ENST00000450107,112.70979399999999,11.797682,,164,4.523833121007519,112.01668548145399,11.490988532965297
31515,3494.991,3694,ENST00000273962,549.0670759999999,4.834732,,667,4.523139536510581,544.0661723081697,27.178871378942414
91247,2859.991,3059,ENST00000593393,355.142565,3.821476,,504,4.5230397942938465,353.74539131822,33.21982903430065
86504,4414.991,4614,ENST00000371835,410.63473799999997,2.862325,,538,4.522349092982066,414.5523712630949,27.297235617762297
6590,707.998,907,ENST00000374505,196.548598,8.543402,,265,4.5215452138528045,197.30609986068495,14.971408431772186
10639,885.9910000000001,1085,ENST00000609421,981.023274,34.075573999999996,,1193,4.520870657755927,986.3667534323048,45.706515892729385
47094,4731.991,4931,ENST00000251810,911.8655689999999,5.930345,,1057,4.519873888478167,909.1306395782947,32.71537305468774
72642,2162.991,2362,ENST00000326303,247.0,3.514272,,319,4.518814030240887,247.47,15.829374592825832
89235,3157.991,3357,ENST00000600757,219.966277,2.143573,,300,4.518391478769701,218.6852069223899,17.99640280389141
7377,4494.991,4694,ENST00000373023,40.485956,0.27718400000000004,,187,4.518075019171459,28.69672061949926,35.03777133154619
67185,3935.991,4135,ENST00000376682,197.56116,1.5446870000000001,,264,4.517914542645847,194.70387907079007,15.338076954556058
23587,3786.991,3986,ENST00000323303,556.676874,4.523785,,695,4.517612671226758,545.4867828229801,33.095625512405775
27654,1753.991,1953,ENST00000265333,6055.967575,106.254976,,6831,4.516998181528638,6054.6045366689505,171.8830586441154
3577,1025.991,1225,ENST00000458578,1580.5167199999999,47.40768,,1824,4.516997889189518,1575.3792730263006,55.04114304961725
82045,1430.991,1630,ENST00000564979,2.6189240000000003,0.056322000000000004,,10,4.5147160365363055,2.3918574949812,1.6851873835360363
59477,5263.991,5463,ENST00000358531,1360.0,7.95091,,1534,4.514353544441235,1358.4942279214,38.877276746459025
50429,2443.991,2643,ENST00000371569,2282.796471,28.744891,,2544,4.513217842984535,2278.2316253838003,58.886671076450945
87686,355.005,554,ENST00000598537,385.230348,33.39479,,504,4.512538230121768,385.4251843620849,26.276744836511984
23070,1721.991,1921,ENST00000342016,1252.0,22.375181,,1409,4.512271876153161,1247.525,35.78574262188783
7568,2198.991,2398,ENST00000372591,75.0,1.049617,,113,4.511476607180518,74.995,8.424071165416395
3289,1960.991,2160,ENST00000600723,204.0,3.201457,,266,4.510430774980824,202.835,14.004205618313373
12590,2923.991,3123,ENST00000261461,783.146493,8.242521,,935,4.50977126043403,779.3095289195445,34.522919698031764
86168,433.00199999999995,632,ENST00000547797,147.0,10.447688000000001,,203,4.5089633859452185,145.695,12.709129592540947
56282,4285.991,4485,ENST00000532425,1614.0,11.588983,,1793,4.508934748684759,1610.645,40.443033701739054
26728,6045.991,6245,ENST00000538629,498.0,2.534865,,593,4.508194142484598,497.505,21.18253938978988
68089,1502.991,1702,ENST00000568876,508.76858899999996,10.417344,,613,4.507866613286127,508.6991777358851,23.137512977138005
39026,2033.991,2233,ENST00000372987,707.062582,10.697983,,929,4.507792796230655,712.3339510907904,48.06477553502067
39567,996.9910000000001,1196,ENST00000370474,419.0,12.933496,,508,4.503533222646589,417.1,20.184152199188357
12217,2978.991,3178,ENST00000599966,297.0,3.068176,,373,4.502902929016286,297.195,16.834695571943083
10425,485.001,684,ENST00000440685,426.70377,27.075542,,538,4.4985296543246465,427.93140067849,24.467683394216582
35297,1860.991,2060,ENST00000432641,525.077062,8.683041000000001,,630,4.498158983139384,524.2177289818497,23.516792406550735
25325,723.998,923,ENST00000442307,247.743126,10.530698,,326,4.496520394364304,245.36336467493507,17.93311900155741
2457,1375.991,1575,ENST00000290130,666.0,14.895385999999998,,783,4.495461325926944,664.015,26.467806388138783
32504,2443.991,2656,ENST00000513574,644.762668,8.118828,,761,4.495196978036382,645.0797095928253,25.787588613705566
26087,6875.991,7075,ENST00000503750,918.861698,4.112519,,1103,4.495110430898396,920.8402904985642,40.523967609184915
9296,2934.991,3134,ENST00000528667,855.810794,8.973545,,1062,4.4945600504910574,856.2477530292756,45.77806162546315
44004,1287.991,1487,ENST00000372486,730.526098,17.454847,,925,4.493981487442828,729.6495056644001,43.46935893738151
81043,2113.991,2313,ENST00000268261,157.39316499999998,2.291268,,224,4.493829885285346,157.17461415083986,14.87047519710838
91255,2088.991,2288,ENST00000599238,278.0,4.095447,,351,4.493623483413994,274.61,16.999644113921914
87838,571.999,771,ENST00000340950,160.564904,8.638699,,225,4.492858188754425,161.59627512790505,14.112113538502902
81621,2269.991,2469,ENST00000359210,99.986982,1.35554,,227,4.492534982871433,101.88722786764296,27.849036815377318
91573,3855.991,4055,ENST00000578921,3212.0,25.634956,,3454,4.492381673815159,3211.505,53.97916241476891
85942,2503.991,2703,ENST00000589894,111.656691,1.372287,,162,4.488855581492546,109.15519116392593,11.772445755205863
64525,2947.991,3147,ENST00000262031,6.369354,0.066491,,23,4.488631548057384,6.24111871056125,3.733628191579181
70941,404.004,603,ENST00000556043,767.0,58.425548,,897,4.487723487472744,768.0,28.745086536658746
34318,511.0,710,ENST00000580458,359.466006,21.648601,,454,4.487432317064225,359.77708246862494,20.997067114099167
75143,4770.991,4970,ENST00000432992,774.410447,4.995232,,1053,4.487304058930341,778.0461066410498,61.273738028015906
80472,365.005,564,ENST00000563179,177.876541,14.997282,,240,4.487023641665369,179.49490005687497,13.48446203431824
39384,792.998,992,ENST00000211314,317.0,12.302125,,397,4.486531191145849,316.35,17.976025700916207
88478,1914.991,2114,ENST00000357949,367.0,5.897832,,447,4.485805064843539,367.655,17.688017836942613
44407,3458.991,3658,ENST00000317446,134.0,1.1921979999999999,,183,4.4850287492904855,134.4,10.836050941187017
35381,2794.991,2994,ENST00000483089,932.0,10.261919,,1074,4.485016937364224,931.98,31.66543225664226
66634,122.015,321,ENST00000539486,216.0,54.479775,,280,4.484853167846304,218.01,13.822080161828032
53204,632.998,832,ENST00000525896,804.0,39.088283000000004,,921,4.482640312517899,805.02,25.873144377906613
47875,812.9910000000001,1012,ENST00000344692,169.0,6.3972620000000004,,230,4.482189913144873,170.88,13.189981046233536
65654,1189.991,1389,ENST00000266735,490.50614800000005,12.685101,,596,4.481492072130198,491.6331897314947,23.28840676022804
7260,786.998,986,ENST00000423723,313.0,12.2395,,394,4.480884715179366,312.37,18.217384554320635
68731,4336.991,4536,ENST00000561186,890.0,6.315308,,1021,4.479983959679806,893.09346824916,28.5506673465817
39167,207.01,406,ENST00000500090,90.959699,13.522272000000001,,137,4.479743446201735,91.45420811339552,10.167053634560622
72828,3968.991,4168,ENST00000557636,612.0,4.745307,,719,4.479681697307564,613.805,23.482695224356164
34599,8880.991,9080,ENST00000282869,273.789115,0.948741,,345,4.478479594265306,273.724998293415,15.914999768638587
7131,2445.991,2645,ENST00000413080,526.6259230000001,6.625833,,655,4.47734050311118,526.0522109313599,28.80008544783177
89673,1374.991,1574,ENST00000598441,162.008548,3.626028,,291,4.474327984855487,163.04017018113007,28.598670068886964
50248,352.005,551,ENST00000503515,166.999994,14.600251,,224,4.473789127625693,165.79200829776,13.01089301299542
76132,3760.991,3977,ENST00000580398,1851.964889,15.153868,,2156,4.473637749583282,1848.9271212045496,68.64053282455741
49328,2044.991,2244,ENST00000536904,85.509458,1.286814,,136,4.472551122810749,86.799923812641,11.000450265717587
20081,5047.991,5247,ENST00000260630,1621.629441,9.886125,,1844,4.47162975226067,1624.7709073216001,49.026664733941075
24827,848.9910000000001,1048,ENST00000454501,274.200971,9.939375,,373,4.470924255752948,273.77913441447515,22.192472945130465
16028,576.998,776,ENST00000479672,696.263015,37.135707000000004,,822,4.4691945405986875,694.2920854868851,28.575152268043215
71921,4354.991,4554,ENST00000442123,571.0,4.034985,,678,4.468785429992481,570.255,24.110578072704932
21283,3703.991,3903,ENST00000542128,3359.0,27.908284000000002,,3627,4.468670264012035,3357.085,60.40163718807628
56617,5903.991,6103,ENST00000252108,2518.0,13.125114000000002,,2734,4.467887513009016,2517.3849999975496,48.482644062040265
78798,2598.991,2798,ENST00000403627,1425.8155390000002,16.883078,,1586,4.467577533951795,1424.3944244741497,36.172976137003296
60101,2265.991,2465,ENST00000369077,1109.198103,15.064129000000001,,1389,4.466851892152063,1110.088553216895,62.440271922409686
43394,3078.991,3278,ENST00000374059,323.51561200000003,3.233552,,412,4.466608043713344,320.46597584547,20.492960935616953
31925,990.9910000000001,1190,ENST00000515017,3336.893175,103.625289,,3677,4.466314370662307,3339.437996556702,75.57954398835597
